取得日,企業,市場,証券コード・ティッカー,企業規模区分,企業関与,企業関与信頼度,テーマ,材料,事業進展スコア,株価反応1日,株価反応5日,株価反応20日,未織り込みギャップ,株価,時価総額,PER,PBR,PSR,EV/EBITDA,EPS,EPS前期,EPS成長率,EPS成長判定,売上,売上前期,売上成長率,営業利益,営業利益前期,営業利益成長率,営業利益率,純利益,純利益前期,純利益率,BPS,ROE,ROIC,営業CF,FCF,現金等,有利子負債,ネットキャッシュ,負債/株主資本,一時要因,配当利回り,配当性向,利益品質,バリュエーション整合性,データ品質,財務取得状態,データ基準日,決算期,指標基準,取得元,整合性チェック,リスク,タイトル,公開日時,URL
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,未分類,テーマ関連,6,1.8207234747889878,-6.672876289198926,-9.275901359229477,6.0,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,100.0,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,How Will Lightmatter and NVIDIA Transform AI? - AIM Media House,2026-06-03T16:00:00+09:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxQblZVSmxYbWpFZlUwUHY5MnlidXBEWHU3blJKM0VYaXlKV0xGUWZrRTlRb2ZXRnp5NnEyYVR2UEJpcFk5RC00dWtnbndpVGdwMERPT044R0xuSzRYWnozbDNyTzMtNUh5OFNhSk1XakFMTUs0Rk8tbFplRkJlLVJHUzBMdzVBODg1bnc5bUdHa19DTTkzR1c5clRCV1NKUHZaRWtQREJZeHZCdnNXanY3TUFscw?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,未分類,戦略的投資,22,,,,5.8,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Nvidia Invests $2B in Coherent for Next-Gen Data Center Optics - The Tech Buzz,2026-03-02T17:00:00+09:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxNcHNHQXJwWTlLQ3VhNTE5NzkwN0lVMlZxUHJSaWVkdEFhaTNUMHBINXA2M2tuRlhrT0VvVXRjZmlJMG5ja3NpM0Vxd1BpR1RSOEs0SzhrQ2p4Y1AxbjVwZkxEMmRZUF9rS3BQV3N3dUkyNUg4bzV6Zl9QeHZlTTVFUUM0d1hZamlNV29FNXdDTGJaZ2tiR3FmalNR?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,設備投資,22,,,,5.8,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,"Optical Interconnects Become Critical to AI Factory Expansion; CPO/NPO Market Expected to Exceed US$39 Billion by 2030, Says TrendForce - TrendForce",2026-06-15T16:00:00+09:00,https://news.google.com/rss/articles/CBMicEFVX3lxTE9hZXRJZXpQOTdJbGhocnlsTVBhbk1kTjhGWDdCdlBHOGYzU1p0dU9sQVRiQ1RsSzlrSnBUX2JPSXpQY3VVVmhNYkZwam9aVDF2ZEk0cGp0UmVCS2tlUDZJSi1GNldBRkJSSm0ySE91aDI?oc=5
2026-09-22,Coherent Corp.,US,COHR,中型,関与候補,0.74,未分類,テーマ関連,6,0.3465093413627107,-8.740693989041581,,5.1,321.5199890136719,62963981582.44269,78.03883228487182,5.772317548935969,8.845515670708947,41.358807857222885,4.12,-0.52,,赤字→黒字転換,7118181000.0,5810115000.0,22.513599128416573,901522000.0,534947000.0,68.52548009428972,12.665061481296977,804998000.0,49364000.0,11.30904089120521,55.70032942365389,8.459740206512754,6.718732124723862,79514000.0,-1030569000.0,1987018000.0,3538434000.0,-1551416000.0,32.452291673449665,Gain On Sale Of Business / Other Non Operating Income Expenses / Restructuring And Mergern Acquisition / Write Off,,,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-06-30,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,SK Hynix Just Expanded Coherent’s AI Upside - 24/7 Wall St.,2026-08-26T16:00:00+09:00,https://news.google.com/rss/articles/CBMijwFBVV95cUxNYTc0MnNmWFVFRjVpVmRKaDJuWDVzRWN6NkExSHRHd2ZhRDRyWDREMzlMYUYzamIta3ZYQ1UtZlN3ejVPaWR0Q3pURlFkd3JRTFNNVnk2VDdsd1NzR1oxbC0zalliUm04TFpYTWRpYkU0TTVLOE16YTAyanB0NnA3TFdwUTZ2YThNaTYyOW9oVQ?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,未分類,テーマ関連,6,,,,5.1,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,The Infinite AI Compute Loop: HBM Big Three + TSMC × NVIDIA × OpenAI Shaping the Next-Generation Industry Chain - semivision,2025-10-13T16:00:00+09:00,https://news.google.com/rss/articles/CBMifkFVX3lxTE5IN2lPRDRydXFZTXM2a1pabG14ZDhuMzVoMWNzSDh3Z0ZtLWdrZHA4Q0IydFNvNXJyMEJmS2ktX0RpMjFfVDRVa09ZZGZhRzZncTJsNGI0ZVY3bE9JeVF2ZzNYYU9sUS0wRXpnSmViQ1ZmSzNhVE80S0paakR1dw?oc=5
2026-09-22,Lumentum Holdings Inc.,US,LITE,中型,関与候補,0.74,未分類,テーマ関連,6,-8.224258726888745,6.906406537209975,-21.029712273164836,5.1,954.489990234375,85617752124.02344,-10.267749464655498,18.210515543996557,28.406686172535977,-12.282183632193991,-92.96,0.37,-25224.324324324323,黒字→赤字転落,3014000000.0,1645000000.0,83.22188449848025,536200000.0,-192200000.0,,17.79031187790312,-6935100000.0,25900000.0,-230.0962176509622,52.41422121896163,-240.02699615823903,11.243604439846786,751400000.0,300100000.0,2738400000.0,1671200000.0,1067200000.0,35.98699369064794,Special Income Charges,,,赤字・要注意,OK,84.2,OK,2026-09-22,2026-06-30,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:赤字・要注意,Is Surging AI Demand Driving Lumentum's Stronger Q4 Guidance? - TradingView,2026-06-08T16:00:00+09:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxPLTlhVWJyUnJWTXZnb092cGtVbTBScVF0U20yMUlTRC1UM1FpeU5ocG5ORFVFSVFTdmdwRHRtVGRMdERqT2JsSm16S2drS250X1dvdk1LLVJaMk1BemdPUDQ5Y0JOLXM2R3ZERWRZNVVQZDJnWmlpRy0xU3NoTHhBT0dRTkI0NHg5NS1EUkNJalI4U2IwZVNyS2g0a3lSSno0Wm5ieUxTbGMwS3FOVlcxNEtUa3JOR3c?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,NVIDIA's $4B Photonics Play: Lumentum vs Coherent [2026] - tech-insider.org,2026-03-27T16:00:00+09:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxPdUhyRmtzTmVieVRHaG9lS3NjVndWMzFhdTNTYnBtcnpIeUItb0J4UDdsamU0MEpNQ3JuZE1PcS03VGVCcUktUVBaVXFQNHJCQ3NaUWFQYWVLTzZxVHM0NHplU25GeHNWZHlOeU9XZVItWEltVjJfTGVUQm9KSmFfMEFiMVI3ZTEtZEo3cHV0eXh4dw?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Nvidia backs US photonics expansion with $2 billion Lumentum investment - Manufacturing Today,2026-03-11T16:00:00+09:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxPeHpZOHc2N2pSQW9vZ3BEYjhIb0hzVm9jclBsMWpMTjd3djNWTGNZdFNVaXk4NExVcjk4ZEk2UDFPZUNlbGsxRkdfMDRTblc0eEFCenZVSnFzLUlJODl2Ym5mYnNhZHJxWDhFTWo4VFhBX1doOTZnZzRSNW5BN2I5ZDl1NW5JQ0RXNTNsUUZtMFJ4TE95S1lDTmNKaDlod2hCcVJvTm11MGNiMGg3?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,半導体,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,NVIDIA Partner Coherent Expands Texas AI Semiconductor Fab - Technology Magazine,2026-06-22T16:00:00+09:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxNd1NqNW1vU0RQVDdOLXVfclBBVTNxUjFhRzNLeGpmQXdDNl9teExtLVNsczc3a3RsWjIzek1Mbm9tZDFDSzFoSFZEbWl0VktvWlh3OTA2akpmckFsUVNKb0dGY2JpUzlzZjlkNjF4aV9CNm53NS1WSzJ3QndoSm4wM2J1ZmlpY3ZNRHpWWmtzbXU2MDdEd3FLQVl3?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,AIデータセンター,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Nvidia partners with optics technology vendors Lumentum and Coherent to enhance AI infrastructure - Network World,2026-03-02T17:00:00+09:00,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQbndYbmZjNkZqcmc1UWlnWjBpS05VWi1weVQ0RTBhRXA5SFc2WWY4VU9mR2laaUh1MFp1dzRmUGtNaXkxRjA5YTNOQzhVU1UwSTk4YTFySVE5SUxIUmxxQ0RyeDVreEpNal8zSnBSSWUxU01UN2lFazlQbXoxOTVwa2pYVGJtTDNObk5uQWNBR3VTTWYwa1VnaWdlTWxzVlJKUUdIcXFNd3BVd3U4LVhweEs4bnpTalNyMFR4bHNMOWNKSXdVNDhTdHhSTkpFRW9NT19lXzNqWTNEY3A1dHc4cg?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,"Nvidia Drops $4B on Photonics Bet With Coherent, Lumentum - The Tech Buzz",2026-03-03T17:00:00+09:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxPUkxjRFR4RUF0cWpsY25FeF9EM1dsRk0wQlhvMHhpZlNNUHM2OC1ia21oVUtvVDEtc2lSc0VtblB6bHQ5LVFTemhRNXRoQWZ4dkZUOGxXdGVmTUx3dWFGWVY3Ykd6ZjlUd2RWbUs2QUlLVndnaHBMaGFkN25feFA2RG1YbkVobzd5ZG03aFZiSm5mdw?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,NVIDIA's $2 Billion Alliance with Marvell Ignites Taiwan's Silicon Photonics Supply Chain - finance.biggo.com,2026-04-01T16:00:00+09:00,https://news.google.com/rss/articles/CBMiYEFVX3lxTFAwaGI1YllmZnF5a3FqVHl3VjcxeWlHOG9QLTZBSFkwdWhOQjZma19qeTJnaFRWd28tR3BzTmhBQi1ITF9wT0o0c0pxbVBBbXpYUVMwWFNueFRGS3U1Tm54Sw?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,NewPhotonics® and Tower Semiconductor Begin High-Volume - GlobeNewswire,2026-09-17T19:00:00+09:00,https://news.google.com/rss/articles/CBMi0AJBVV95cUxNMEFrX3ZrbFAweVZjc0hXamtDTTFNNGt1MHJDS1M4SWtkQ1NIaE5rQ3FjWTBKUUxNXzdGSDVlbFZLcDdXTEdtajdrOGN3NDJtTDdHTDQ0WWFlNWVlRWc4QXFJVGVhZFM2OW5HbmxnbFFZSWF0ZngxVXg0Q3JHYVREc2x3YTRkM0ZTWjZJamFnRG1VcEpzV1BVTHhzVmtYWjl1VEFCR2RGTFhSdFFoVmNyX1JabktVR0ExVHo3UGFBX29PWmtheS10Qm9sWlhqM181ZDFnZ3lPcjJ5czc2ZE5pRjhVdElwOWdmcnF1LTRkRUdXb01FWV9tZFpYWVhrRzVadHp1MUZVWlVab3NYY19UdldmUVp2NzV1ZHJvRGNjZC1sbjVYYXc5LVJ0M3BCOUNvRk1iZW11NmdnM3daN25lZjR0Ujhwdzk3WEZGYlIyZlY?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,AI data centers get optical chips as Tower and NewPhotonics ship in volume - Stock Titan,2026-09-17T19:00:00+09:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNNHotc3NPc0ZsNDlZMTV6RXBrRkpHT09hR1dUWU9GaENWd1NmengycUVXYTJmU3prMHVqdDFHWWtXWWJfdGhIVF9XbmJJSFktOE5pa1BTUzJTLVVjeGlnTFZtUDI5cEYwVFhXSUFkUFNkM0xrNlB6b3k2d05XampaZENGenhKMDkwS0Z0bkJPdHRJVkZRVVZyMlJ2Um85ZGJVOGpobG03YklkQ1FXd0FkYjlwWG1STXhKTDNSTkR2NC0?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,"AI data center optical interconnect market to hit $144 billion by 2030, an over ten-fold increase from 2024 figures, according to new projections — silicon photonics expected to account for nearly two-thirds of revenue, driven by co-packaged optics - Tom's Hardware",2026-08-17T16:00:00+09:00,https://news.google.com/rss/articles/CBMiqgNBVV95cUxPVXphMGU4T09TU1NWZkR5RFlmN2U2Ylh3YjBzeW9HaXMyTDFTOFNSdFE3VU52VXZFVlNoZ3NMVVJzM0kyZjRQMk84cFAySU1uVk5vVVFCcDdkMVA5V2hHVGxXMEZVelI2bG1vYzFGRlBhd21iLVgzVG4ydFlvOUk3MHZmZzJqcnpjUnhLd0Q1TnFnLXlNbEJyaDFzNUhWazV5eFAxdUtQMXRxT3FWdWhPMkQzRjJSRGh1ZnlPNDJwREZIZGs0MnZRd1phQzRBUjJTMVBxU3Uybjk3RjdaM0ZJMS1pY1F6Skh3azdFUlZWM1dPQlBKX0kyTkRPeXM4TUdpQ1lZekphVGlIVDRsTmZfM2hJT3FaZW9yRU52TXlsZE5BZTZNc255V0tscERfYlN6RGh1X3Awb0pSVDZFekxDTTBPVGJZdXJna01RZEl2RVJMR1NlcUR1V2xIYzBuZURqbDZwMVVuN3Z1YVhsRGRIOUNfMDVTckVhcVZFY2VHbk9iRGVDWkZySHZic1ctUVYyT3hCUGUzVlZPanRxWC1LUl9STlNnOXBKZEE?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Sivers Semiconductors Invests USD 30 Million to Expand European Photonics Manufacturing for AI Datacenters - Sivers Semiconductors,2026-09-03T16:00:00+09:00,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQaVBqSFVMV0NzcWtDU2Z3ZHR1b0NGVS1lX2ZJd2luTEVRLUNsWHB0NC1VRlZkQms0RExhM0VsVHplUGtvcE4wbjdKTUhzSXVHeXNJNEtaYW93aW9VNnh6WHlEeDU1NHg1QzBoWjA1dnc1WG02M2xpcjZBbzE0ZGFZbF9kOE1FR282WkV0U2V1TTZ5a1dXZEJ5dWc4cHJEUkktTl9Fc1l6MjVReDlteTZ0MWNSZlpSbUJ6MlJoOGNoMHNxTmVPVGwxOG1ZQzVVS1N5QXhETU9KZ0U3NS1nQ2lSLWNGV3RLdw?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,LightSpeed Photonics Targets AI Data Centers With 400-Gbps Near-Packaged Optical Interconnects - EE Times,2026-05-26T16:00:00+09:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPdkZOOFpuOGsxQksxaFJRdnlrRkEzbkxSY093WDdYZkkxYmZmODVBVXFVYk9OQUxvSzhlX1Q0bkNmR25YMmw1b0VxVFQzUlZjRkpyT2swZ2RpUDVHaldkNlZpYk1RNHJYdVU0Y0JRZXV0eTFld2lfc2VZUDY4dmw4Wjc1SGc1ZkVSWnRrTm1OaVhMVEVTeVJPOUdjZ1VNNWIzUGF6WHhScm5nTXl3Ml83UGhYS3pfOFJpMUtn?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,STMicroelectronics Targets AI Data Center Demand With Silicon Photonics Push - thelec.net,2026-06-24T16:00:00+09:00,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5DVnEyNzRCWU1HWXp4RUJFaXlJc3psSmxVZ3IxbUdKOF85c20yZWtfRklHeEdwb1QxU1NyeF83NF9hZW56c0F5VTFRWUkwaHl2ZF9xZmZTZTZwSGFJVjB6aVpqaGJqNjA?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Inside optical and the battle for scale – how the AI industry is racing to integrate photonic interconnects - Tom's Hardware,2026-07-23T16:00:00+09:00,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPeU1WdnNIMHJPWEVGbHVyXzBOcmpZNHJNeUtCN1NTcnJJTFFLbWIwS3FaUExZV1ZhZTh3UzUyVE5DSWdJZVRlUy1LcndvUW4zR3U5WmlxNkZzeGlVSy1VN1pQeU1uWS1wNF93d0NQZkNQLWRaSUpuQXlHc0toaFRoYXZEaFg3UVlldlhHdVBuengtQ2kyOFJqNkN0aUp3Sm1UY0FEWWtEbXEzNl9VYmE1NXZoenZNbGZmVE1wSFZKT3dzYzBEblhVaFlsSFNqWDFCZktsLXVyaFlPVmg3eUphNEN3?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Photonics: A Foundational Scaling Layer for AI-Era Computing - EE Times,2026-06-03T09:09:47+09:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxQVi1xWUkzSTg2VDNSRkRUZEhUSU8waDRxcTB5SGRqXzJFMzZhS0tEcDdqUmR6M2x3LUhOVlZ3cnNVWnFxVjduZk1rMmM4bFlScGtld3paVWpfT19uQ1R1YTF0QVVBLTRWdGJuNnB3SExZaVpnNklEUXpYUkFsbU96Sms5dHhvX0RHY0IzLQ?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,"Photonic Packaging Market Size, Share, Trends - MarketsandMarkets",2026-05-28T01:02:53+09:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxOR2hQN2pyNXo2Qzc1cnJHMFVLUFpOeEs3cE5pUWx6eEpuX3VPQ3dSNEJWU1RjblBGeXVuUVd6U1M0SlNud0JKLUpiTXB3ZE1XbHhxVUVrTTZiZ0JjVmlPYjNNQ1dQNzhIUl9XM0I5SDNETWltcnpYTzVKdGRLMlIyRzBhWUVPTU9kUFYtVktmX0JFZw?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Tema ETFs Names Anders Storm Expert Advisor to Photonics Fund LAZR - citybiz,2026-08-10T16:00:00+09:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOcjhYYnR3ZG5qRXQ4WjZBTmVVOWNPU1lGUUJqM3ZCRzA4ZmZ5SU1yQTB5cE16Z0RocXR4UmQ5Rm56RmxXNnBsTnVQZElGeHotcF9hdnNOaUVHbFBoeUJwVHNfTnBocGFEZU1VUEpvNFhHNlBmMm1DRTIxcHpqbzV1a2Jqb1BBSnZGcVFzenFJSVc4SG92a2hRM2dOYW1IVnZFMjRwWmlGVE0?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Professor Ching Ping Wong Explores Advanced Semiconductor and Photonic Packaging for AI at CityUHK - Newswise,2026-08-04T16:00:00+09:00,https://news.google.com/rss/articles/CBMizAFBVV95cUxNTl9kM3Y2aEo1dm9YVkNQV2REdm5zU1dKMkZSMDlnZmJORXZWRVo3R3JDbkZOMGJOUUYxNVlsOGdfdy1oaktCY2NBMWYxQ0VfT1dxVWRSdlNHeVpkRW0yZFAzUUdBTWlpR1h4V0lTRW9YNmZ4cVRGMENaN0EyYXh2bjBodVZfV3BORU9Dc0c0U0Y0cHhiNXdjcjNKczdaeENWMEowdnVrVTdockdqbVdUVHpFbEFKZ1FTZlJwZnBpWl9BRzZ0bzh4RnFiMEc?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Silicon Photonics Lights The Way To More Efficient Data Centers - Semiconductor Engineering,2026-04-16T16:00:00+09:00,https://news.google.com/rss/articles/CBMilwFBVV95cUxObl9UNXhlMDVzTVhtZ254Uk1hemRKYzFYQ19iSUE3YlhfdmZ2QUs3ZWFwMzc3TG1mdTEtTk9oeFozRjF5MnhBYzhKT2psYWlTRUdwOEtkTk93MVJYRWwzSlRCUy0tZWdkLVg4eXVOY1RBSGpFcHJHRVlhR2kzMWFmTWg0aVh6aktJQzhxdm9GWFRYaFlTR0pN?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Silicon Photonics Market Size Forecast at USD 9.6 Billion by 2030 | Wissen Research - PR Newswire,2026-05-21T16:00:00+09:00,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOa1E1em5YaWVjeGJBR19hTUpZZms3bTl0Q04yMUFwRWlTXzkwTVdzRWk0T092ck1KX2s2YWVWc2lZNC1FR0NQSHU0S2t3RThWM1R1Ym15WHhLNEoxc1JWdWNqeVJuN1owRmFnd091OHpFekVLUXBORHFjekRfaHVTT2RrODJ0RkRVLWw5WGRRblF4UlpiYTlsVDBwYkVGTUQ2eDhUSTVXd0FTMHBrQVdZU3Uxd29qeXZwd080SVVRTFVUNHpDaE91d1JtaFE2di1qb3RBMw?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Credo + DustPhotonics: Rewiring the Optical Layer of AI Infrastructure - semivision,2026-04-14T16:00:00+09:00,https://news.google.com/rss/articles/CBMifkFVX3lxTE1RNnhRcnJmQUNNUmp2ZDRMajYwLW9VNGRNY0gwVjh4ZldzMFJiN2Q5Y0RER3lwbXhsdkhKRXBreXpONmRNN1FSUC0wNGRMX0dsaHlKbkxfWWEzWEU2VTVRVW82UjVtRGxaXzVzdXVQVWM4a0xod3diWGI2clJtdw?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,特許・技術,16,,,,4.2,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,"Taiwan Semiconductor Introduces the 'Three-Layer Cake' Theory for AI Chips: Optical Interconnects Deemed 'Most Important in the Future,' COUPE Technology May Take Center Stage - Moomoo",2026-05-13T16:00:00+09:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxPNk1iWHNaLXlGVUtUZklpWV9EY1NtMEpITUJUVzU4YUFsTXdZUHBteWYweGZ4NGt4dDBnV1hERGhuWmt5RmtNWGhBT3lTdkdUMzd6M0RQYWJsemF1LURIam9yUko4ZFpaaWc3VmdyUUU0d0M3RlBsZkcyQmlLRXZsUkt3ZkZBRl9DTU0xNEViUEQ2UGRvNk9KMWE1R2laREkzTXU4VmZTWGpvalNa?oc=5
